dataset_id,figure_group,panel_id,series_id,series_type,condition_id,reaction_id,species,x_value,y_value,error_low,error_high
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,3.000000,2.73341000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,4.000000,2.73080000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,6.000000,2.73302000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,9.000000,2.73363000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,13.000000,2.73334000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,16.000000,2.73452000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_a,line,mech_a,,,20.000000,2.72702000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,0.000000,3.26060000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,0.250000,4.12810000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,0.500000,5.90580000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,0.750000,8.91310000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,1.000000,1.26608000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,1.250000,1.58918000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,1.500000,1.79045000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,1.750000,1.89162000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,2.000000,1.93701000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,2.500000,1.96438000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,3.000000,1.96740000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,4.000000,1.96959000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,6.000000,1.96694000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,9.000000,1.97268000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,13.000000,1.96847000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,16.000000,1.97301000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_b,line,mech_b,,,20.000000,1.97027000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,0.000000,5.04520000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,0.250000,7.01110000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,0.500000,1.26270000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,0.750000,2.39055000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,1.000000,3.61611000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,1.250000,4.30910000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,1.500000,4.56670000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,1.750000,4.64691000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,2.000000,4.67047000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,2.500000,4.67922000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,3.000000,4.68354000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,4.000000,4.68892000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,6.000000,4.67532000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,9.000000,4.67599000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,13.000000,4.67174000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,16.000000,4.68142000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,mech_c,line,mech_c,,,20.000000,4.67973000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,0.000000,2.34700000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,0.250000,3.23310000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,0.500000,5.34630000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,0.750000,9.55060000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,1.000000,1.55458000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,1.250000,2.10131000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,1.500000,2.43062000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,1.750000,2.58209000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,2.000000,2.64306000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,2.500000,2.67494000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,3.000000,2.68000000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,4.000000,2.67705000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,6.000000,2.67673000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,9.000000,2.68409000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,13.000000,2.68036000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,16.000000,2.68114000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,a,present_model,line,present,,,20.000000,2.68530000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,0.000000,2.24440000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,0.250000,3.14710000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,0.500000,5.67050000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,0.750000,1.15069000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,1.000000,2.06122000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,1.250000,2.87166000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,1.500000,3.30360000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,1.750000,3.47323000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,2.000000,3.53165000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,2.500000,3.55706000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,3.000000,3.56247000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,4.000000,3.55901000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,6.000000,3.55851000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,9.000000,3.55521000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,13.000000,3.56572000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_3_2,line,3_2,,,16.000000,3.56558000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,0.000000,1.91320000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,0.250000,2.86540000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,0.500000,5.31490000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,0.750000,1.03735000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,1.000000,1.73038000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,1.250000,2.29048000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,1.500000,2.58032000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,1.750000,2.69652000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,2.000000,2.73824000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,2.500000,2.75751000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,3.000000,2.76404000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,4.000000,2.75942000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,6.000000,2.75896000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,9.000000,2.75967000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,13.000000,2.75956000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,baseline_4_1,line,4_1,,,16.000000,2.75900000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,0.500000,7.53630000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,0.750000,1.08609000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,1.000000,1.76533000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,1.250000,2.51970000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,1.500000,3.13890000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,1.750000,3.29183000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,2.000000,3.38492000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,2.500000,3.47514000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,3.000000,3.48145000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,5.000000,3.48972000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,9.000000,3.45271000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,13.000000,3.53016000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_3_2,point,3_2,,,16.000000,3.49780000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,0.500000,6.91020000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,0.750000,1.07282000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,1.000000,1.59059000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,1.250000,2.14921000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,1.500000,2.48414000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,1.750000,2.64350000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,2.000000,2.70389000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,2.500000,2.78502000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,3.000000,2.76092000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,5.000000,2.80696000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,9.000000,2.78328000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,13.000000,2.74593000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,exp_4_1,point,4_1,,,16.000000,2.81846000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,0.000000,5.18790000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,0.250000,5.87470000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,0.500000,7.66460000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,0.750000,1.17482000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,1.000000,1.87809000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,1.250000,2.65482000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,1.500000,3.18515000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,1.750000,3.43983000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,2.000000,3.54154000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,2.500000,3.59260000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,3.000000,3.59257000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,4.000000,3.59550000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,6.000000,3.59986000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,9.000000,3.59502000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,13.000000,3.60694000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_3_2,line,3_2,,,16.000000,3.60464000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,0.000000,4.61010000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,0.250000,5.28130000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,0.500000,6.91780000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,0.750000,1.03319000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,1.000000,1.56000000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,1.250000,2.08681000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,1.500000,2.42822000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,1.750000,2.59187000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,2.000000,2.65899000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,2.500000,2.69436000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,3.000000,2.69765000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,4.000000,2.70233000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,6.000000,2.69474000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,9.000000,2.70151000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,13.000000,2.70141000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,b,present_4_1,line,4_1,,,16.000000,2.69962000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,0.000000,7.46690000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,0.250000,8.58640000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,0.500000,1.20661000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,0.750000,2.06349000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,1.000000,3.34545000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,1.250000,4.32080000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,1.500000,4.74844000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,1.750000,4.89023000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,2.000000,4.93270000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,2.500000,4.94857000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,3.000000,4.94139000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,4.000000,4.95829000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,6.000000,4.94943000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,9.000000,4.94808000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,13.000000,4.95691000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_3_2,line,3_2,,,16.000000,4.95737000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,0.000000,9.48810000e+02,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,0.250000,1.05472000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,0.500000,1.35477000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,0.750000,2.00845000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,1.000000,2.86905000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,1.250000,3.47759000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,1.500000,3.74495000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,1.750000,3.83760000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,2.000000,3.86698000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,2.500000,3.87879000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,3.000000,3.87621000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,4.000000,3.87706000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,6.000000,3.87656000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,9.000000,3.88303000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,13.000000,3.87778000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,baseline_4_1,line,4_1,,,16.000000,3.87391000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,0.500000,1.80873000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,0.750000,2.36606000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,1.000000,3.30630000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,1.250000,4.28435000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,1.500000,4.73142000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,1.750000,5.02934000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,2.000000,5.06744000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,2.500000,5.14106000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,3.000000,5.16949000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,5.000000,5.15877000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,9.000000,5.12861000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,13.000000,5.05652000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_3_2,point,3_2,,,16.000000,5.10206000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,0.500000,1.44008000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,0.750000,1.98103000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,1.000000,2.72699000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,1.250000,3.41745000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,1.500000,3.74660000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,1.750000,3.92471000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,2.000000,3.90292000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,2.500000,3.91829000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,3.000000,3.93836000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,5.000000,3.97703000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,9.000000,3.94678000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,13.000000,3.94881000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,exp_4_1,point,4_1,,,16.000000,3.97716000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,present_3_2,line,3_2,,,0.000000,1.49332000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,present_3_2,line,3_2,,,0.250000,1.58177000e+03,0.00000000e+00,0.00000000e+00
profile_series_v1,combustion_no_profiles,c,present_3_2,line,3_2,,,0.500000,1.83226000e+03,0.00000000e+00,0.00000000e+00
